"","DiffPos","S1","S2","Contrast","PhonX","FeatX","F1_1","F1_2","M1_1","M1_2","F2_1","F2_2","M2_1","M2_2"
"31","CV","bap","pap","bap-pap","b-p","voi_plos",11.0015197405601,9.56706652425596,8.82342802066449,9.13328125568392,8.62882290935514,8.35043729297655,8.55253567942256,7.68592933498865
"32","CV","bap","rap","bap-rap","b-r","multi",11.8471537667777,8.54519552531234,9.94393087909967,8.62211795998748,9.73262293389246,9.36913370468884,9.78323940197457,10.338049714723
"33","CV","bap","sap","bap-sap","b-s","multi",11.5554403732363,11.265926555168,9.50532804106851,8.33907287991073,10.7181391103829,11.2635335907137,10.6388716521084,9.68175806335216
"34","CV","bap","Sap","bap-Sap","b-S","multi",14.5431626455643,10.9802984262107,10.5903622606112,10.176893908249,10.8369008103921,10.4027692489302,10.3305768665938,11.6936657244609
"35","CV","bap","tap","bap-tap","b-t","voiXplc",12.5039378862755,9.90796380164111,8.51991895992623,8.59599122045483,7.56168295791766,8.02810062510766,9.4780571115615,10.0500483897106
"36","CV","bap","Tap","bap-Tap","b-T","multi",12.4647932830558,10.9164206807229,9.36746099899484,8.33796168829686,9.20404353960591,8.86125153191403,9.27314163101936,8.02705714777168
"37","CV","bap","vap","bap-vap","b-v","man_obs",9.58853561113385,8.28118819297524,8.17221467491665,7.88158845131409,8.59788024639221,7.54427201401044,9.84025707567748,8.23139014056922
"38","CV","bap","zap","bap-zap","b-z","manXplc_obs",10.0267419765492,9.32248110364092,9.1191849142849,9.71677116134902,10.13592449457,10.1073323094524,9.42073691527901,10.2025188808985
"39","CV","bib","cib","bib-cib","b-c","multi",11.5141463745027,8.92226568075997,7.23090048382558,9.72226077262314,10.2942999144343,10.9276574492682,8.92920580758931,8.83749171916919
"40","CV","bib","dib","bib-dib","b-d","plc_plos",8.34762817375047,7.8729052697005,5.21289010172863,6.33225968528036,8.25913483805725,7.69646751296559,7.06099983909358,8.13182886206464
"41","CV","bib","Dib","bib-Dib","b-D","manXplc_obs",7.5494279810247,8.79970397033136,6.08309109288561,8.44165933686619,8.16854594122798,7.48284596545261,7.7708135134096,7.3927778409764
"42","CV","bib","fib","bib-fib","b-f","voiXman",10.4143199339136,8.67188508262963,7.33302316823008,8.35695769480889,9.56669340445004,10.4861196939045,10.868249515796,9.86797987905907
"43","CV","bib","gib","bib-gib","b-g","plc_plos",7.96081222262477,9.04483151040726,7.62732850115368,7.43453370362954,8.11541319528307,9.05894043479141,7.80231213316742,NA
"44","CV","bib","hib","bib-hib","b-h","multi",11.4267901291736,9.22568397398259,7.4388053544244,7.98535573958078,9.11840901786806,8.43843684693888,9.90336945245389,8.21645263305923
"45","CV","bib","jib","bib-jib","b-j","manXplc_obs",9.19547066106047,8.04908546117981,7.88996274311279,9.43267062546951,9.87293574811031,9.89540936074618,9.00663804392626,9.99193502448442
"46","CV","bib","kib","bib-kib","b-k","voiXplc",11.1048739775014,9.76034997042044,6.09188055926864,7.9140286131434,8.99193046879732,9.68875628753316,9.51687524683321,8.69627122168333
"47","CV","bib","lib","bib-lib","b-l","multi",10.562873087438,8.13530670962265,6.56579113025408,8.26533170200249,9.37940142106599,9.74434274337967,8.54549280300335,7.52033605864271
"48","CV","bib","mib","bib-mib","b-m","nasXson",9.34127206108894,8.76470595235387,6.51146412704566,8.13748500587967,8.81400187534867,8.659154023356,7.47281055070247,7.66149554152557
